CH1,CH2,CH3,CH4,Label
0,0,14,22,left
85,45,22,16,left
0,0,19,25,left
77,36,13,10,left
97,95,81,62,left
0,0,1,14,left
101,74,63,52,left
0,0,0,14,left
97,63,46,37,left
0,0,4,16,left
95,56,35,27,left
0,0,13,21,left
86,47,24,18,left
0,0,19,25,left
82,42,18,13,left
7,46,54,47,left
0,0,0,0,left
100,73,56,43,left
0,0,0,5,left
98,67,49,37,left
0,0,2,12,left
94,58,38,29,left
0,0,9,18,left
91,50,27,20,left
0,0,17,24,left
84,44,20,14,left
0,0,23,28,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
99,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
94,53,32,23,left
0,0,15,22,left
84,45,22,16,left
0,0,20,26,left
78,34,12,9,left
98,94,80,61,left
0,0,0,13,left
102,75,63,52,left
0,0,0,14,left
94,63,46,37,left
0,0,5,16,left
94,55,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,39,49,44,left
0,0,0,0,left
100,73,55,42,left
0,0,0,4,left
100,66,49,36,left
0,0,2,12,left
92,58,38,28,left
0,0,9,18,left
92,50,27,20,left
0,0,18,24,left
84,44,20,15,left
0,0,23,28,left
0,0,0,0,left
101,76,57,39,left
0,0,0,0,left
97,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
94,53,31,23,left
0,0,15,22,left
86,45,22,16,left
0,0,20,26,left
75,33,12,9,left
98,94,80,61,left
0,0,0,13,left
101,74,63,51,left
0,0,0,14,left
96,63,46,37,left
0,0,5,16,left
94,55,34,27,left
0,0,12,21,left
88,47,24,17,left
0,0,20,25,left
82,42,18,13,left
6,46,54,47,left
0,0,0,0,left
101,73,56,43,left
0,0,0,5,left
97,66,49,37,left
0,0,2,12,left
93,58,38,29,left
0,0,9,18,left
90,50,27,20,left
0,0,17,24,left
86,44,20,15,left
0,0,24,29,left
0,0,0,0,left
100,76,57,40,left
0,0,0,0,left
98,69,53,39,left
0,0,0,10,left
92,60,42,32,left
0,0,6,16,left
94,53,31,23,left
0,0,15,22,left
85,45,22,16,left
0,0,20,26,left
77,33,11,9,left
99,94,80,61,left
0,0,0,13,left
101,74,62,51,left
0,0,0,14,left
97,62,46,37,left
0,0,5,16,left
94,55,34,26,left
0,0,13,21,left
87,47,24,18,left
0,0,19,25,left
82,42,18,13,left
8,47,54,47,left
0,0,0,0,left
100,73,56,43,left
0,0,0,5,left
97,66,49,36,left
0,0,2,12,left
95,58,38,29,left
0,0,10,19,left
90,50,27,20,left
0,0,18,24,left
83,44,20,15,left
0,0,24,29,left
0,0,0,0,left
100,76,56,39,left
0,0,0,0,left
97,70,53,39,left
0,0,0,10,left
93,60,42,32,left
0,0,7,16,left
94,53,31,23,left
0,0,15,22,left
83,45,21,16,left
0,0,20,26,left
73,31,10,8,left
101,94,79,60,left
0,0,0,13,left
102,74,62,51,left
0,0,0,14,left
96,62,45,37,left
0,0,5,16,left
94,55,34,26,left
0,0,13,21,left
88,47,23,17,left
0,0,20,25,left
82,42,17,13,left
24,62,63,52,left
0,0,0,3,left
101,73,58,46,left
0,0,0,7,left
97,66,48,37,left
0,0,2,13,left
93,57,37,28,left
0,0,10,19,left
88,49,26,19,left
0,0,18,24,left
87,44,20,14,left
0,4,28,31,left
0,0,0,0,left
99,75,56,38,left
0,0,0,0,left
99,69,52,38,left
0,0,0,10,left
92,60,41,31,left
0,0,7,16,left
93,53,31,23,left
0,0,15,22,left
84,45,21,16,left
0,0,20,26,left
71,27,7,6,left
101,92,77,58,left
0,0,0,12,left
101,74,62,50,left
0,0,0,14,left
97,62,45,36,left
0,0,5,16,left
92,54,34,26,left
0,0,13,21,left
87,47,23,17,left
0,0,20,25,left
82,41,17,12,left
30,65,65,53,left
0,0,0,4,left
101,73,58,46,left
0,0,0,8,left
97,66,48,37,left
0,0,3,14,left
95,57,37,28,left
0,0,10,19,left
88,49,26,19,left
0,0,18,24,left
84,43,19,14,left
0,5,28,31,left
0,0,0,0,left
100,75,55,38,left
0,0,0,0,left
98,69,52,38,left
0,0,0,10,left
93,59,41,31,left
0,0,7,16,left
94,53,30,22,left
0,0,16,23,left
83,44,21,16,left
0,0,21,26,left
66,22,4,4,left
102,91,76,57,left
0,0,0,11,left
100,73,61,49,left
0,0,0,13,left
96,62,44,36,left
0,0,5,16,left
92,54,33,25,left
0,0,13,21,left
89,47,23,17,left
0,0,20,26,left
81,40,16,12,left
51,75,71,57,left
0,0,0,7,left
101,73,60,48,left
0,0,0,9,left
97,65,48,37,left
0,0,3,14,left
92,57,37,28,left
0,0,11,20,left
88,49,26,19,left
0,0,19,25,left
87,43,19,14,left
0,10,32,33,left
0,0,0,0,left
100,74,55,38,left
0,0,0,1,left
98,68,51,37,left
0,0,0,11,left
95,59,40,30,left
0,0,7,17,left
91,51,29,21,left
0,0,16,23,left
83,44,20,15,left
0,0,21,26,left
51,10,0,0,left
102,87,71,52,left
0,0,0,8,left
99,72,59,46,left
0,0,0,12,left
96,62,44,35,left
0,0,5,16,left
92,54,33,25,left
0,0,13,21,left
86,46,23,17,left
0,0,19,25,left
81,40,16,12,left
56,77,72,57,left
0,0,0,8,left
101,74,61,49,left
0,0,0,10,left
97,65,48,38,left
0,0,4,15,left
91,56,37,28,left
0,0,11,20,left
88,48,25,19,left
0,0,18,25,left
84,43,19,14,left
0,14,34,35,left
0,0,0,0,left
100,74,55,39,left
0,0,0,1,left
97,68,51,37,left
0,0,0,10,left
93,59,40,30,left
0,0,8,17,left
93,52,29,21,left
0,0,16,23,left
85,44,20,15,left
0,0,21,26,left
48,8,0,0,left
101,86,70,51,left
0,0,0,8,left
100,72,58,46,left
0,0,0,12,left
95,62,44,34,left
0,0,5,16,left
92,54,32,24,left
0,0,13,21,left
88,46,22,16,left
0,0,19,25,left
82,40,16,11,left
65,83,75,59,left
0,0,0,10,left
100,74,62,50,left
0,0,0,11,left
97,64,47,37,left
0,0,4,15,left
92,56,35,27,left
0,0,11,20,left
87,48,24,18,left
0,0,19,25,left
85,43,19,14,left
0,24,40,38,left
0,0,0,0,left
102,74,55,40,left
0,0,0,2,left
96,67,50,37,left
0,0,1,11,left
95,59,39,30,left
0,0,8,17,left
93,51,28,20,left
0,0,16,23,left
83,43,20,15,left
0,0,21,27,left
25,0,0,0,left
103,81,63,46,left
0,0,0,4,left
101,71,56,43,left
0,0,0,11,left
96,60,43,33,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
85,46,22,16,left
0,0,20,26,left
78,37,14,10,left
89,93,80,61,left
0,0,0,14,left
101,75,63,52,left
0,0,0,13,left
98,63,46,37,left
0,0,4,16,left
91,56,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,35,47,43,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
97,67,49,37,left
0,0,1,12,left
95,58,38,29,left
0,0,9,18,left
91,50,28,20,left
0,0,17,24,left
82,43,20,15,left
0,0,23,28,left
4,0,0,0,left
100,77,58,41,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
92,53,32,24,left
0,0,15,22,left
87,46,22,16,left
0,0,20,26,left
78,36,14,10,left
95,95,81,62,left
0,0,1,14,left
100,74,63,52,left
0,0,0,14,left
95,63,46,38,left
0,0,4,16,left
94,55,34,26,left
0,0,12,20,left
89,46,23,17,left
0,0,19,25,left
85,42,18,13,left
6,46,54,47,left
0,0,0,0,left
101,73,56,43,left
0,0,0,5,left
97,66,49,37,left
0,0,2,12,left
94,58,38,29,left
0,0,10,19,left
89,49,27,20,left
0,0,18,24,left
86,44,20,15,left
0,0,25,29,left
0,0,0,0,left
103,75,56,39,left
0,0,0,0,left
98,70,53,39,left
0,0,0,10,left
92,60,42,32,left
0,0,7,16,left
92,53,31,23,left
0,0,15,22,left
84,45,21,16,left
0,0,20,25,left
74,31,9,7,left
98,93,78,59,left
0,0,0,12,left
101,74,62,50,left
0,0,0,13,left
97,63,46,37,left
0,0,5,16,left
91,55,34,26,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
82,42,18,13,left
5,44,53,46,left
0,0,0,0,left
100,73,55,42,left
0,0,0,3,left
97,66,48,35,left
0,0,1,11,left
93,57,37,27,left
0,0,8,17,left
92,50,26,19,left
0,0,16,23,left
83,44,19,14,left
0,0,23,27,left
0,0,0,0,left
103,76,57,39,left
0,0,0,0,left
98,70,53,39,left
0,0,0,9,left
93,61,42,32,left
0,0,6,15,left
93,54,32,24,left
0,0,14,22,left
86,46,22,16,left
0,0,20,25,left
76,36,13,10,left
98,95,81,62,left
0,0,1,14,left
101,75,63,52,left
0,0,0,14,left
96,63,46,37,left
0,0,5,16,left
94,55,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,20,25,left
85,42,18,13,left
4,41,51,45,left
0,0,0,0,left
101,73,56,42,left
0,0,0,4,left
99,67,49,36,left
0,0,2,12,left
93,58,38,28,left
0,0,9,18,left
91,50,27,20,left
0,0,17,23,left
82,43,19,14,left
0,0,23,27,left
0,0,0,0,left
100,76,57,40,left
0,0,0,0,left
98,70,54,40,left
0,0,0,10,left
96,60,42,32,left
0,0,6,16,left
90,53,32,24,left
0,0,15,22,left
85,45,22,16,left
0,0,20,26,left
76,35,13,9,left
95,94,80,61,left
0,0,0,13,left
102,75,63,52,left
0,0,0,14,left
96,63,46,37,left
0,0,5,16,left
91,56,35,27,left
0,0,13,21,left
88,48,25,18,left
0,0,20,26,left
82,42,18,14,left
0,39,50,45,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
98,67,49,37,left
0,0,2,12,left
94,58,39,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,23,left
86,44,20,14,left
0,0,23,28,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
97,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
93,54,32,24,left
0,0,14,22,left
85,45,22,16,left
0,0,20,26,left
78,36,13,10,left
96,95,81,62,left
0,0,1,14,left
103,75,63,52,left
0,0,0,14,left
96,63,46,37,left
0,0,5,16,left
92,55,34,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
85,43,18,13,left
7,45,53,46,left
0,0,0,0,left
100,73,56,43,left
0,0,0,5,left
99,67,49,37,left
0,0,2,12,left
94,58,38,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
84,44,20,14,left
0,0,24,28,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
98,70,53,39,left
0,0,0,9,left
93,61,42,32,left
0,0,6,15,left
94,54,32,24,left
0,0,15,22,left
85,45,22,16,left
0,0,20,25,left
77,37,14,10,left
94,95,81,62,left
0,0,0,14,left
101,75,63,52,left
0,0,0,14,left
95,63,46,37,left
0,0,4,16,left
95,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,38,49,44,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
98,67,50,37,left
0,0,2,13,left
94,58,39,29,left
0,0,10,19,left
92,50,28,20,left
0,0,17,24,left
82,43,19,14,left
0,0,23,28,left
0,0,0,0,left
101,76,57,39,left
0,0,0,0,left
99,70,54,39,left
0,0,0,10,left
93,60,42,32,left
0,0,6,16,left
93,53,31,23,left
0,0,15,22,left
85,45,22,16,left
0,0,20,26,left
78,33,12,9,left
99,94,80,61,left
0,0,0,14,left
103,75,63,52,left
0,0,0,14,left
94,63,46,37,left
0,0,5,16,left
93,55,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,20,25,left
82,42,18,13,left
6,45,53,46,left
0,0,0,0,left
100,73,56,43,left
0,0,0,4,left
99,67,49,37,left
0,0,2,12,left
92,58,38,29,left
0,0,10,18,left
89,50,27,20,left
0,0,17,24,left
84,44,20,15,left
0,0,24,28,left
0,0,0,0,left
101,76,56,39,left
0,0,0,0,left
98,69,52,39,left
0,0,0,9,left
93,60,41,31,left
0,0,5,15,left
94,53,31,22,left
0,0,14,21,left
87,45,21,15,left
0,0,19,25,left
77,36,13,9,left
93,94,80,61,left
0,0,0,14,left
101,75,63,52,left
0,0,0,13,left
97,63,46,38,left
0,0,4,16,left
92,55,35,27,left
0,0,12,21,left
89,48,24,18,left
0,0,19,25,left
83,43,18,13,left
0,37,49,44,left
0,0,0,0,left
101,73,56,42,left
0,0,0,4,left
97,67,50,37,left
0,0,2,13,left
93,58,39,30,left
0,0,10,19,left
90,50,28,21,left
0,0,18,25,left
86,44,21,15,left
0,0,24,29,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
98,70,53,39,left
0,0,0,9,left
94,61,42,32,left
0,0,6,15,left
92,54,32,24,left
0,0,14,22,left
85,46,22,16,left
0,0,19,25,left
77,37,14,10,left
87,93,80,61,left
0,0,0,13,left
102,75,63,52,left
0,0,0,13,left
98,63,46,37,left
0,0,4,15,left
94,56,35,26,left
0,0,12,20,left
86,47,24,17,left
0,0,19,25,left
83,42,18,13,left
0,35,47,43,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
97,67,49,37,left
0,0,1,11,left
95,58,39,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,23,left
82,43,19,14,left
0,0,22,27,left
10,0,0,0,left
102,78,60,42,left
0,0,0,1,left
98,70,54,41,left
0,0,0,10,left
95,61,43,33,left
0,0,6,16,left
94,54,33,25,left
0,0,16,23,left
87,46,23,18,left
0,0,21,27,left
77,36,14,11,left
98,95,82,63,left
0,0,1,15,left
101,75,64,53,left
0,0,0,14,left
95,63,46,38,left
0,0,4,16,left
93,55,35,26,left
0,0,12,21,left
89,47,24,18,left
0,0,20,25,left
82,42,18,13,left
2,40,50,44,left
0,0,0,0,left
101,73,56,42,left
0,0,0,4,left
98,67,49,36,left
0,0,2,12,left
94,58,38,29,left
0,0,9,18,left
90,50,27,20,left
0,0,18,24,left
85,44,20,15,left
0,0,24,28,left
0,0,0,0,left
101,77,58,41,left
0,0,0,1,left
98,70,55,41,left
0,0,0,11,left
93,61,43,33,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
84,45,22,16,left
0,0,20,25,left
77,36,13,10,left
94,95,80,62,left
0,0,0,14,left
101,75,63,52,left
0,0,0,14,left
98,63,46,37,left
0,0,5,16,left
94,56,35,27,left
0,0,13,21,left
87,47,24,18,left
0,0,20,26,left
82,42,18,13,left
3,40,50,45,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
97,67,49,37,left
0,0,2,12,left
93,58,38,29,left
0,0,9,18,left
91,50,28,20,left
0,0,17,24,left
83,44,20,14,left
0,0,23,28,left
0,0,0,0,left
101,76,58,41,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
94,54,32,24,left
0,0,15,22,left
88,46,22,16,left
0,0,20,26,left
77,36,13,10,left
96,95,81,62,left
0,0,1,14,left
101,75,64,52,left
0,0,0,14,left
96,63,46,38,left
0,0,5,16,left
93,55,35,27,left
0,0,12,21,left
89,47,24,18,left
0,0,20,25,left
83,42,18,13,left
0,39,50,44,left
0,0,0,0,left
102,73,56,42,left
0,0,0,4,left
98,67,49,37,left
0,0,2,12,left
95,58,39,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
84,44,20,14,left
0,0,23,28,left
1,0,0,0,left
101,77,58,41,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
92,61,42,32,left
0,0,6,16,left
92,54,32,24,left
0,0,15,22,left
85,46,23,17,left
0,0,20,26,left
78,37,14,10,left
91,94,81,62,left
0,0,1,14,left
103,75,64,52,left
0,0,0,14,left
98,63,47,38,left
0,0,5,16,left
94,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,38,48,43,left
0,0,0,0,left
99,73,56,42,left
0,0,0,4,left
98,67,50,37,left
0,0,1,12,left
95,59,39,29,left
0,0,9,18,left
89,51,28,21,left
0,0,17,24,left
82,44,20,15,left
0,0,22,27,left
18,0,0,0,left
104,79,62,44,left
0,0,0,3,left
98,71,55,42,left
0,0,0,10,left
94,61,43,33,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
88,46,22,16,left
0,0,19,25,left
78,38,14,11,left
88,94,80,62,left
0,0,0,14,left
102,75,63,52,left
0,0,0,13,left
96,63,47,38,left
0,0,4,16,left
94,56,35,27,left
0,0,12,20,left
90,47,24,18,left
0,0,19,25,left
85,42,18,13,left
0,36,47,43,left
0,0,0,0,left
101,73,56,41,left
0,0,0,3,left
98,67,49,37,left
0,0,1,12,left
93,58,39,29,left
0,0,9,18,left
91,51,28,20,left
0,0,17,24,left
84,44,20,15,left
0,0,23,28,left
5,0,0,0,left
101,77,58,41,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
96,61,43,32,left
0,0,6,16,left
92,54,32,24,left
0,0,14,22,left
84,45,22,16,left
0,0,20,25,left
78,37,14,10,left
92,94,81,62,left
0,0,0,14,left
103,75,63,52,left
0,0,0,14,left
97,63,46,38,left
0,0,4,16,left
91,56,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
83,43,18,13,left
0,37,48,43,left
0,0,0,0,left
102,73,56,42,left
0,0,0,4,left
97,67,49,37,left
0,0,1,12,left
95,58,38,29,left
0,0,9,18,left
89,50,28,20,left
0,0,17,24,left
82,43,20,14,left
0,0,22,27,left
12,0,0,0,left
100,78,59,42,left
0,0,0,2,left
98,70,55,41,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
94,54,32,24,left
0,0,14,22,left
87,46,22,16,left
0,0,20,26,left
77,36,14,10,left
97,95,81,62,left
0,0,1,14,left
101,75,63,52,left
0,0,0,14,left
96,63,46,38,left
0,0,4,16,left
93,56,35,27,left
0,0,12,21,left
89,47,24,18,left
0,0,20,25,left
84,42,18,13,left
0,40,50,45,left
0,0,0,0,left
102,73,56,42,left
0,0,0,4,left
97,66,49,36,left
0,0,2,12,left
95,58,38,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
85,44,20,14,left
0,0,23,28,left
0,0,0,0,left
103,76,58,40,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
92,61,42,32,left
0,0,6,16,left
93,54,32,24,left
0,0,14,22,left
85,46,22,16,left
0,0,20,26,left
77,37,14,10,left
94,95,81,62,left
0,0,1,14,left
101,75,63,52,left
0,0,0,14,left
98,63,46,38,left
0,0,5,16,left
93,55,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
82,42,18,13,left
0,39,49,44,left
0,0,0,0,left
101,73,56,42,left
0,0,0,4,left
97,67,49,36,left
0,0,2,12,left
96,58,39,29,left
0,0,10,19,left
93,50,28,21,left
0,0,18,24,left
83,44,20,15,left
0,0,23,28,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
98,70,54,40,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
93,53,32,23,left
0,0,14,22,left
86,45,22,16,left
0,0,20,26,left
77,35,13,10,left
99,95,81,62,left
0,0,1,14,left
102,75,64,52,left
0,0,0,14,left
95,63,46,38,left
0,0,5,16,left
93,55,35,27,left
0,0,12,21,left
89,47,24,18,left
0,0,19,25,left
82,42,18,13,left
2,43,52,46,left
0,0,0,0,left
102,73,56,42,left
0,0,0,4,left
97,67,49,37,left
0,0,1,12,left
94,58,38,29,left
0,0,9,18,left
92,50,27,20,left
0,0,17,24,left
85,43,20,14,left
0,0,23,28,left
0,0,0,0,left
101,76,57,40,left
0,0,0,0,left
98,70,54,40,left
0,0,0,10,left
92,61,42,32,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
84,45,22,16,left
0,0,19,25,left
77,36,13,10,left
96,94,80,62,left
0,0,0,14,left
101,75,63,52,left
0,0,0,14,left
98,63,46,37,left
0,0,4,16,left
93,55,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,39,50,44,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
98,67,49,37,left
0,0,1,12,left
95,58,39,29,left
0,0,9,18,left
93,50,27,20,left
0,0,17,23,left
83,44,20,14,left
0,0,23,28,left
5,0,0,0,left
100,77,58,41,left
0,0,0,1,left
99,70,54,41,left
0,0,0,10,left
94,61,42,32,left
0,0,6,15,left
94,54,32,24,left
0,0,14,22,left
86,46,22,17,left
0,0,20,26,left
79,38,15,11,left
91,95,81,62,left
0,0,1,14,left
100,75,63,52,left
0,0,0,14,left
96,63,47,38,left
0,0,4,16,left
93,55,35,27,left
0,0,12,21,left
89,48,24,18,left
0,0,19,25,left
82,42,18,13,left
0,36,48,43,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
98,67,49,37,left
0,0,1,12,left
93,58,39,29,left
0,0,9,18,left
91,50,28,20,left
0,0,17,24,left
84,44,20,15,left
0,0,23,28,left
3,0,0,0,left
101,77,58,41,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
94,61,43,33,left
0,0,6,16,left
92,54,32,24,left
0,0,14,22,left
86,46,22,17,left
0,0,20,26,left
78,38,14,11,left
88,94,81,62,left
0,0,0,14,left
101,75,63,52,left
0,0,0,14,left
97,63,47,38,left
0,0,5,16,left
91,56,35,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,32,45,41,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
97,67,50,37,left
0,0,2,12,left
95,59,39,30,left
0,0,9,18,left
89,51,28,21,left
0,0,17,24,left
82,43,20,15,left
0,0,22,27,left
19,0,0,0,left
104,80,62,44,left
0,0,0,3,left
99,71,55,42,left
0,0,0,11,left
96,61,43,33,left
0,0,6,16,left
92,54,32,24,left
0,0,14,22,left
87,46,22,16,left
0,0,20,26,left
78,37,14,11,left
90,94,81,62,left
0,0,0,14,left
102,75,64,53,left
0,0,0,14,left
97,63,47,38,left
0,0,4,16,left
92,56,35,27,left
0,0,12,21,left
89,47,24,18,left
0,0,20,25,left
84,43,18,13,left
0,34,46,42,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
98,67,49,37,left
0,0,2,12,left
93,59,39,29,left
0,0,9,18,left
91,50,28,20,left
0,0,17,24,left
83,44,20,15,left
0,0,23,28,left
5,0,0,0,left
101,77,59,41,left
0,0,0,1,left
99,70,54,41,left
0,0,0,10,left
94,61,42,32,left
0,0,6,16,left
92,53,32,24,left
0,0,14,22,left
85,46,22,17,left
0,0,20,26,left
79,38,15,11,left
88,94,81,62,left
0,0,0,14,left
102,75,63,52,left
0,0,0,13,left
98,63,46,37,left
0,0,4,15,left
94,56,35,27,left
0,0,12,20,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,33,46,42,left
0,0,0,0,left
100,73,55,41,left
0,0,0,2,left
97,67,49,36,left
0,0,1,11,left
95,59,39,29,left
0,0,9,18,left
89,51,28,21,left
0,0,17,24,left
83,44,20,15,left
0,0,22,27,left
18,0,0,0,left
103,79,61,44,left
0,0,0,2,left
99,71,55,42,left
0,0,0,10,left
95,61,42,33,left
0,0,5,15,left
93,54,32,24,left
0,0,14,22,left
88,46,23,16,left
0,0,20,26,left
79,39,15,11,left
88,94,81,62,left
0,0,0,14,left
102,75,64,52,left
0,0,0,13,left
98,64,47,38,left
0,0,4,16,left
93,56,35,27,left
0,0,12,21,left
89,48,24,18,left
0,0,19,25,left
84,42,18,13,left
0,33,46,42,left
0,0,0,0,left
102,73,55,41,left
0,0,0,3,left
97,67,49,37,left
0,0,1,12,left
94,58,38,29,left
0,0,9,18,left
93,51,28,20,left
0,0,17,23,left
84,44,20,14,left
0,0,22,27,left
13,0,0,0,left
102,78,60,42,left
0,0,0,2,left
100,70,54,41,left
0,0,0,10,left
93,61,42,32,left
0,0,6,16,left
92,53,31,23,left
0,0,14,22,left
84,45,22,16,left
0,0,20,26,left
77,35,13,10,left
98,95,80,62,left
0,0,0,14,left
102,75,63,52,left
0,0,0,14,left
97,63,46,37,left
0,0,4,16,left
94,55,34,26,left
0,0,12,21,left
86,47,23,17,left
0,0,20,25,left
83,42,18,13,left
3,41,51,45,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
97,67,49,36,left
0,0,1,11,left
96,58,38,28,left
0,0,9,18,left
90,50,27,20,left
0,0,17,23,left
82,43,19,14,left
0,0,23,27,left
1,0,0,0,left
100,77,58,41,left
0,0,0,1,left
98,70,54,40,left
0,0,0,10,left
96,61,42,32,left
0,0,5,15,left
94,53,32,23,left
0,0,14,21,left
88,46,22,16,left
0,0,20,25,left
77,36,13,10,left
95,95,81,62,left
0,0,0,14,left
102,75,63,52,left
0,0,0,14,left
96,63,46,37,left
0,0,4,15,left
94,55,35,26,left
0,0,12,21,left
88,47,24,18,left
0,0,20,25,left
83,42,18,13,left
0,38,49,44,left
0,0,0,0,left
100,73,56,42,left
0,0,0,4,left
98,67,49,37,left
0,0,1,12,left
93,58,38,29,left
0,0,9,18,left
91,50,28,20,left
0,0,17,24,left
84,44,20,15,left
0,0,23,28,left
5,0,0,0,left
101,77,59,41,left
0,0,0,1,left
99,70,54,40,left
0,0,0,10,left
93,61,43,32,left
0,0,6,15,left
92,53,32,24,left
0,0,14,21,left
85,46,22,16,left
0,0,19,25,left
80,38,14,10,left
83,93,80,61,left
0,0,0,13,left
101,75,63,52,left
0,0,0,13,left
98,63,47,37,left
0,0,4,15,left
94,56,35,27,left
0,0,12,20,left
87,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,32,45,41,left
0,0,0,0,left
100,73,55,41,left
0,0,0,3,left
97,67,49,37,left
0,0,1,11,left
95,59,39,29,left
0,0,9,18,left
91,51,28,21,left
0,0,17,24,left
83,43,20,15,left
0,0,21,27,left
22,0,0,0,left
103,80,62,45,left
0,0,0,3,left
98,71,56,42,left
0,0,0,11,left
94,61,43,33,left
0,0,6,16,left
92,54,32,24,left
0,0,14,22,left
84,46,22,16,left
0,0,19,25,left
78,38,14,10,left
80,91,79,61,left
0,0,0,13,left
101,74,63,52,left
0,0,0,13,left
98,64,47,38,left
0,0,4,15,left
92,56,35,27,left
0,0,11,20,left
88,47,24,18,left
0,0,19,25,left
83,43,19,14,left
0,31,44,41,left
0,0,0,0,left
102,74,56,41,left
0,0,0,3,left
97,67,50,37,left
0,0,1,12,left
93,58,39,29,left
0,0,8,18,left
92,51,28,20,left
0,0,17,24,left
83,43,20,15,left
0,0,22,27,left
21,0,0,0,left
103,80,62,45,left
0,0,0,3,left
100,71,56,42,left
0,0,0,11,left
94,61,43,33,left
0,0,6,16,left
94,53,32,24,left
0,0,14,22,left
86,46,22,16,left
0,0,20,26,left
79,37,14,10,left
91,94,81,62,left
0,0,0,14,left
100,75,63,52,left
0,0,0,14,left
95,64,47,38,left
0,0,5,16,left
93,56,36,27,left
0,0,12,21,left
87,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,34,46,42,left
0,0,0,0,left
100,73,56,41,left
0,0,0,3,left
99,67,50,37,left
0,0,2,12,left
96,58,39,30,left
0,0,9,19,left
93,51,28,21,left
0,0,17,24,left
83,44,20,15,left
0,0,23,28,left
11,0,0,0,left
103,78,60,43,left
0,0,0,2,left
98,71,55,42,left
0,0,0,11,left
94,61,43,33,left
0,0,6,16,left
94,54,32,24,left
0,0,15,22,left
85,46,22,17,left
0,0,20,26,left
79,38,15,11,left
90,94,81,62,left
0,0,0,14,left
101,75,63,52,left
0,0,0,14,left
96,63,47,38,left
0,0,5,16,left
95,56,35,27,left
0,0,12,21,left
86,47,24,18,left
0,0,19,25,left
83,42,18,13,left
0,34,47,43,left
0,0,0,0,left
101,74,56,42,left
0,0,0,4,left
97,67,50,37,left
0,0,1,12,left
93,59,39,30,left
